id,公司名稱,分公司名稱,地址,分公司核准設立日期,登記現況,設立年份,縣市,行政區,里別,行政區平日夜間停留人數,行政區平日日間活動人數,行政區假日夜間停留人數,行政區假日日間活動人數,里人均收入中位數,里人口數,發票張數指標,發票銷售額指標,店_緯度,店_經度,500m熱鬧據點數,最近熱鬧據點類型,最近熱鬧據點距離,500m歷史展店,500m歷史競爭,租金,巷內,弄,最近鄰店距離,最近路口距離,鄰近道路等級,是否便利商店,日夜人流差,日夜人流活躍比,租金log,歷史品牌優勢,區域競爭飽和度,租金與競爭風險,路口與巷弄權重,黃金三角窗,巷弄店,社區轉角店,店均服務人口數,店均電信人流,人流單位租金成本,同品牌互蝕風險
2727,統一超商股份有限公司,台北縣第２８９分公司,新北市泰山區泰林路2段515號,1997-10-28,營運中,1997,新北市,泰山區,山腳里,93664,85798,92279,87854,464,6945,26.5,18.0,25.0637314,121.4241757,2.0,學校,186.52494937900107,2.0,4.0,19335.0,0,0,23.433483846983407,302.86678620801194,4,1,-7866,0.9160091816580366,9.869723922383319,0.4,0.0005758710048949035,77340.0,2.8582947010519977,0,0,0,992.1428571428571,12256.857142857143,0.22535227683306333,330.7142857142857
2738,統一超商股份有限公司,臺北縣第６９分公司,新北市泰山區楓江路22號,1990-03-20,營運中,1990,新北市,泰山區,楓樹里,93664,85798,92279,87854,485,4394,79.0,79.0,25.06235036,121.4340688,1.0,學校,253.3278844567683,4.0,10.0,19566.0,0,0,20.849138441876025,22.331058233976062,3,1,-7866,0.9160091816580366,9.881599752778099,0.36363636363636365,0.0022753128555176336,195660.0,1.5748927221846156,0,0,0,292.93333333333334,5719.866666666667,0.22804461590461428,58.586666666666666
2792,三商家購股份有限公司,淡水中正東分公司,新北市淡水區中正東路1段117號,2017-03-10,廢止,2017,新北市,淡水區,竿蓁里,235495,196325,234249,221071,636,12965,44.5,53.0,25.1598967,121.4545079,0.0,捷運站,786.1267232973456,1.0,9.0,18744.0,0,0,34.38413645862897,50.28440381309089,5,0,-39170,0.8336659646023712,9.838682329170013,0.1,0.0006941230911614993,168696.0,1.968693343357756,0,0,0,1178.6363636363637,17847.727272727272,0.09547385471104183,589.3181818181819
2815,全家便利商店股份有限公司,新北市第一○七八分公司,新北市淡水區中正路57號,2022-07-11,營運中,2022,新北市,淡水區,草東里,235495,196325,234249,221071,448,711,16.5,24.0,25.16948294,121.4417102,2.0,捷運站,455.1550815096611,10.0,17.0,35810.0,0,0,0.0,10.30997439801451,1,1,-39170,0.8336659646023712,10.486010387763148,0.5555555555555556,0.023876404494382022,608770.0,1.2128425132331362,0,0,0,25.392857142857142,7011.607142857143,0.18240070087507512,2.3084415584415585
2835,萊爾富國際股份有限公司,第２３１８分公司,新北市淡水區北新路137號,2006-01-05,營運中,2006,新北市,淡水區,正德里,235495,196325,234249,221071,475,5218,38.0,50.0,25.1789183,121.4493551,1.0,學校,239.4376055255971,2.0,26.0,14165.0,0,0,0.0,17.933307835938034,4,1,-39170,0.8336659646023712,9.558600006313569,0.07407407407407407,0.004981797279172255,368290.0,1.4704613451823378,0,0,0,179.93103448275863,6769.827586206897,0.07215040290129682,59.97701149425288
2836,來來超商股份有限公司,第九五一分公司,新北市淡水區北新路141巷2弄2號,2005-10-11,廢止,2005,新北市,淡水區,正德里,235495,196325,234249,221071,475,5218,38.0,50.0,25.17918341,121.4494664,1.0,學校,255.241631863058,3.0,25.0,14165.0,1,1,31.971394080761062,35.027009160140686,2,1,-39170,0.8336659646023712,9.558600006313569,0.11538461538461539,0.004790189691511784,354125.0,8.960672279010707,0,0,0,179.93103448275863,6769.827586206897,0.07215040290129682,44.98275862068966
2848,統一超商股份有限公司,新北市第一四八四分公司,新北市淡水區北新路184巷238號,2023-06-07,營運中,2023,新北市,淡水區,北新里,235495,196325,234249,221071,495,3354,48.5,67.0,25.17707742,121.4518376,0.0,學校,519.8605592479628,9.0,24.0,9359.0,1,0,37.90910570403162,50.78240259095011,2,1,-39170,0.8336659646023712,9.144200569471638,0.36,0.007153502235469449,224616.0,5.920575559840005,0,0,0,98.6470588235294,5774.264705882353,0.04767071096034147,9.86470588235294
2867,全家便利商店股份有限公司,新北市第一一七六分公司,新北市淡水區民族路51號,2026-01-07,營運中,2026,新北市,淡水區,竹圍里,235495,196325,234249,221071,524,6353,83.0,70.5,25.13528092,121.4628356,2.0,捷運站,376.5688458021499,6.0,14.0,21334.0,0,0,126.60506599972521,10.229753348139234,2,1,-39170,0.8336659646023712,9.9681041956221,0.4,0.0022033364809568774,298676.0,1.2092834024264005,0,0,1,302.5238095238095,9348.809523809523,0.10866619805833155,43.21768707482993
2873,三商家購股份有限公司,淡水民權分公司,新北市淡水區民權路177巷51號,2019-12-10,營運中,2019,新北市,淡水區,民權里,235495,196325,234249,221071,592,5138,77.0,89.0,25.13392214,121.4605544,2.0,學校,309.8748776047857,0.0,17.0,24388.0,1,0,37.16122851486177,14.459547815058388,2,0,-39170,0.8336659646023712,10.101887489959422,0.0,0.0033080365829928,414596.0,4.107340191043443,0,0,0,285.44444444444446,10906.944444444445,0.1242219573566415,285.44444444444446
2881,三商家購股份有限公司,淡水自強二分公司,新北市淡水區自強路72號,2015-05-12,營運中,2015,新北市,淡水區,福德里,235495,196325,234249,221071,642,7363,84.5,85.0,25.12782226,121.463143,3.0,學校,381.96617256108624,0.0,5.0,16971.0,0,0,49.4946206653757,27.19000058683314,2,0,-39170,0.8336659646023712,9.739320206322216,0.0,0.0006789788158609451,84855.0,1.6694836629715444,0,0,0,1227.1666666666667,32720.833333333332,0.08644295712233734,1227.1666666666667
2885,全家便利商店股份有限公司,淡水沙崙分公司,新北市淡水區沙崙路149號,2002-06-20,營運中,2002,新北市,淡水區,大庄里,235495,196325,234249,221071,511,14712,58.0,71.5,25.18333621,121.4235463,1.0,學校,256.517800242461,3.0,8.0,19096.0,0,0,97.27377195116966,27.9088448983991,2,1,-39170,0.8336659646023712,9.857286533635413,0.3333333333333333,0.0005437368313736152,152768.0,1.6820738000708966,0,0,0,1226.0,16360.416666666666,0.09726679094974686,306.5
2893,全聯實業股份有限公司,淡水沙崙分公司,新北市淡水區沙崙路50號,2016-03-28,營運中,2016,新北市,淡水區,大庄里,235495,196325,234249,221071,511,14712,58.0,71.5,25.18174242,121.4220968,1.0,學校,288.4681742760015,0.0,11.0,19096.0,0,0,56.54340548822308,72.64655536529283,3,0,-39170,0.8336659646023712,9.857286533635413,0.0,0.0007476381431387208,210056.0,2.1496386857430974,0,0,0,1226.0,16360.416666666666,0.09726679094974686,1226.0
2896,統一超商股份有限公司,新北市第一一八七分公司,新北市淡水區坪頂路56-8號,2019-06-14,營運中,2019,新北市,淡水區,竿蓁里,235495,196325,234249,221071,636,12965,44.5,53.0,25.16243427,121.4583024,0.0,捷運站,940.2946536116476,3.0,5.0,18744.0,0,0,98.87885407453001,23.1601901090635,3,1,-39170,0.8336659646023712,9.838682329170013,0.5,0.00038562393953416626,93720.0,1.592353120894142,0,0,0,1440.5555555555557,21813.88888888889,0.09547385471104183,360.1388888888889
2907,來來超商股份有限公司,第２０１分公司,新北市淡水區淡金路18號,1995-08-01,廢止,1995,新北市,淡水區,竿蓁里,235495,196325,234249,221071,636,12965,44.5,53.0,25.16003798,121.4572132,0.0,捷運站,691.2084474127089,0.0,12.0,18744.0,0,0,42.62729064664933,24.433889795712375,2,1,-39170,0.8336659646023712,9.838682329170013,0.0,0.0009254974548819991,224928.0,1.6180412643188502,0,0,0,997.3076923076923,15101.923076923076,0.09547385471104183,997.3076923076923
2909,統一超商股份有限公司,新北市第一一七一分公司,新北市淡水區淡金路1段567號,2019-01-02,營運中,2019,新北市,淡水區,北投里,235495,196325,234249,221071,633,12642,5.0,21.5,25.18032785,121.4529792,0.0,學校,629.6676473921983,3.0,12.0,19297.0,0,0,150.69481711161038,28.782337934225875,5,1,-39170,0.8336659646023712,9.86775674258033,0.23076923076923078,0.0009491418176065807,231564.0,1.6969577655160903,0,0,0,790.125,12270.3125,0.09829059829059829,197.53125
2918,全家便利商店股份有限公司,淡水新埔分公司,新北市淡水區淡金路4段536號,2003-01-20,廢止,2003,新北市,淡水區,賢孝里,235495,196325,234249,221071,370,1559,22.5,31.5,25.22680584,121.4520202,1.0,學校,118.32344893948402,0.0,3.0,5834.0,0,0,7.753135531952488,21.525829360623387,5,1,-39170,0.8336659646023712,8.671629544720656,0.0,0.0019230769230769232,17502.0,1.5573313111890523,0,0,0,389.75,49081.25,0.029715880728991576,389.75
2920,統一超商股份有限公司,台北縣第五七七分公司,新北市淡水區淡金路59號,2002-10-09,營運中,2002,新北市,淡水區,竿蓁里,235495,196325,234249,221071,636,12965,44.5,53.0,25.16141899,121.455998,0.0,捷運站,872.8782636502629,3.0,7.0,18744.0,0,0,127.65613031181246,38.24232241936854,5,1,-39170,0.8336659646023712,9.838682329170013,0.375,0.0005398735153478328,131208.0,1.834877908972499,0,0,0,1178.6363636363637,17847.727272727272,0.09547385471104183,294.65909090909093
2941,來來超商股份有限公司,第一四O九分公司,新北市淡水區新市三路1段108號,2021-09-24,營運中,2021,新北市,淡水區,崁頂里,235495,196325,234249,221071,609,33686,47.5,56.5,25.19856749,121.4262033,0.0,學校,513.1123146790493,0.0,5.0,19718.0,0,0,321.0896323589469,165.00886948153624,2,1,-39170,0.8336659646023712,9.889337916931686,0.0,0.00014842520853741798,98590.0,2.5560206087704214,0,0,0,5614.333333333333,32720.833333333332,0.10043499078064036,5614.333333333333
2945,全家便利商店股份有限公司,新北市第九七四分公司,新北市淡水區新市五路2段3號,2019-07-05,營運中,2019,新北市,淡水區,崁頂里,235495,196325,234249,221071,609,33686,47.5,56.5,25.20028698,121.4290709,0.0,學校,585.9828038182848,0.0,3.0,19718.0,0,0,24.726216592778496,57.60274164289443,2,1,-39170,0.8336659646023712,9.889337916931686,0.0,8.905512512245079e-05,59154.0,2.035390740601736,0,0,0,8421.5,49081.25,0.10043499078064036,8421.5
2947,全家便利商店股份有限公司,新北市第九六四分公司,新北市淡水區新市五路3段312號,2019-04-10,營運中,2019,新北市,淡水區,崁頂里,235495,196325,234249,221071,609,33686,47.5,56.5,25.19777184,121.4374441,0.0,學校,743.6444151566815,2.0,4.0,19718.0,0,0,127.089023186233,174.58229484420124,2,1,-39170,0.8336659646023712,9.889337916931686,0.4,0.0001187401668299344,78872.0,2.5840539247450574,0,0,0,4812.285714285715,28046.428571428572,0.10043499078064036,1604.0952380952383
2954,統一超商股份有限公司,新北市第一八八分公司,新北市淡水區新民街180巷18號,1995-02-04,營運中,1995,新北市,淡水區,新民里,235495,196325,234249,221071,494,4977,15.0,4.0,25.17908126,121.4374536,6.0,學校,251.0713508536771,2.0,14.0,10701.0,1,0,66.26242202196102,17.271104067823728,2,1,-39170,0.8336659646023712,9.27818591887125,0.13333333333333333,0.002812374447569305,149814.0,4.357981198808626,0,0,0,292.7647058823529,11548.529411764706,0.05450628037040433,97.58823529411764
2990,全家便利商店股份有限公司,新北市第一O六一分公司,新北市淡水區學府路176號,2022-01-07,廢止,2022,新北市,淡水區,中興里,235495,196325,234249,221071,410,4012,21.5,28.5,25.1755621,121.4464858,2.0,學校,201.48561172017708,9.0,28.0,13045.0,0,0,25.413961750905383,15.485704588612235,2,1,-39170,0.8336659646023712,9.476236852356042,0.3103448275862069,0.00697732369798156,365260.0,1.4012468084030418,0,0,0,105.57894736842105,5166.4473684210525,0.06644560577814451,10.557894736842105
2995,三商家購股份有限公司,淡水學府分公司,新北市淡水區學府路73巷2弄1號,2015-01-27,營運中,2015,新北市,淡水區,幸福里,235495,196325,234249,221071,450,3771,23.5,34.5,25.17012859,121.4479884,3.0,學校,173.23356211850177,2.0,33.0,31304.0,1,1,119.3681561663228,11.978551436825587,2,0,-39170,0.8336659646023712,10.35153310817941,0.058823529411764705,0.008748674443266172,1033032.0,6.408245263550032,0,0,1,104.75,5453.472222222223,0.159449079592107,34.916666666666664
3000,統一超商股份有限公司,新北市第一一六四分公司,新北市淡水區濱海路1段430號,2018-10-01,營運中,2018,新北市,淡水區,崁頂里,235495,196325,234249,221071,609,33686,47.5,56.5,25.18988587,121.4383778,0.0,學校,741.9891778822695,3.0,4.0,19718.0,0,0,77.03113125629268,50.22455076816464,3,1,-39170,0.8336659646023712,9.889337916931686,0.6,0.0001187401668299344,78872.0,1.968109462154671,0,0,0,4210.75,24540.625,0.10043499078064036,1052.6875
3002,統一超商股份有限公司,新北市第一四三四分公司,新北市淡水區濱海路2段202巷69號,2022-02-25,營運中,2022,新北市,淡水區,崁頂里,235495,196325,234249,221071,609,33686,47.5,56.5,25.19261952,121.434801,0.0,學校,598.9105910569933,2.0,2.0,19718.0,1,0,116.56530773584342,30.33602448279539,2,1,-39170,0.8336659646023712,9.889337916931686,0.6666666666666666,5.93700834149672e-05,39436.0,5.167152566493813,0,0,0,6737.2,39265.0,0.10043499078064036,2245.733333333333
3003,萊爾富國際股份有限公司,第四五四一分公司,新北市淡水區濱海路3段140號,2019-01-23,營運中,2019,新北市,淡水區,沙崙里,235495,196325,234249,221071,455,5895,16.0,25.0,25.19124619,121.427686,2.0,學校,44.672794554767705,1.0,2.0,17939.0,0,0,413.621364354652,39.42675752472619,3,1,-39170,0.8336659646023712,9.794788135612787,0.3333333333333333,0.00033921302578018993,35878.0,1.8497459403509058,0,0,0,1473.75,49081.25,0.09137353177877612,736.875
3011,統一超商股份有限公司,台北縣第五十五分公司,新北市深坑區北深路2段183號,2002-12-06,營運中,2002,新北市,深坑區,深坑里,30747,27089,30724,28080,444,3586,86.0,70.0,25.00109673,121.6123126,1.0,學校,471.4979078602091,1.0,3.0,14000.0,0,0,37.16881537080824,22.421516081193932,4,1,-3658,0.8810003902692858,9.546884034617925,0.25,0.0008363534987454698,42000.0,1.5768275452701976,0,0,0,717.2,5417.8,0.5167958656330749,358.6
3023,來來超商股份有限公司,第四七八分公司,新北市深坑區埔新街56號,1999-11-19,廢止,1999,新北市,深坑區,埔新里,30747,27089,30724,28080,490,6431,76.5,91.0,25.00262351,121.62038,2.0,學校,226.0955416299745,2.0,11.0,20313.0,0,0,12.112452742274332,17.696943745301674,2,1,-3658,0.8810003902692858,9.919065582499446,0.16666666666666666,0.0017101990049751244,223443.0,1.4641800372116425,0,0,0,459.35714285714283,1934.9285714285713,0.7498338870431893,153.11904761904762
3034,統一超商股份有限公司,新北市第四九五分公司,新北市新店區二十張路64號,2000-12-20,營運中,2000,新北市,新店區,江陵里,336985,305033,335622,323247,696,5347,78.5,80.0,24.98019507,121.5367189,5.0,醫院,306.06970404675815,10.0,25.0,37767.0,0,0,32.57508270674571,17.31456641305202,2,1,-31952,0.9051800371528788,10.539217462226123,0.38461538461538464,0.004674644727000748,944175.0,1.4538483610397568,0,0,0,148.52777777777777,8473.138888888889,0.12381242746710203,13.502525252525253
3046,全家便利商店股份有限公司,新北市第一一○三分公司,新北市新店區三民路81號,2023-06-02,營運中,2023,新北市,新店區,百福里,336985,305033,335622,323247,676,3751,54.5,68.5,24.97156427,121.5358335,3.0,學校,108.66504680400284,5.0,19.0,31162.0,0,0,13.736116995771118,65.70986456763504,2,1,-31952,0.9051800371528788,10.346986772628886,0.25,0.005063965884861407,592078.0,2.100176418276748,0,0,0,150.04,12201.32,0.10215910357533914,25.006666666666664
3050,統一超商股份有限公司,台北縣第四六六分公司,新北市新店區大豐路12號,2000-05-15,營運中,2000,新北市,新店區,大同里,336985,305033,335622,323247,597,3818,74.5,89.0,24.98036562,121.5411664,4.0,捷運站,262.43466937199764,14.0,38.0,23145.0,0,0,13.228661904385627,36.279121915215654,2,1,-31952,0.9051800371528788,10.049577258408023,0.358974358974359,0.009950248756218905,879510.0,1.809216717881796,0,0,0,72.0377358490566,5755.33962264151,0.0758767875056551,4.8025157232704405
3061,全家便利商店股份有限公司,新店新中央分公司,新北市新店區中央路63號,2011-01-10,營運中,2011,新北市,新店區,福德里,336985,305033,335622,323247,529,3726,51.0,63.5,24.97704387,121.5326559,3.0,學校,187.4990291868621,7.0,14.0,24352.0,0,0,17.44492251531154,18.115406887788723,2,1,-31952,0.9051800371528788,10.100410324207255,0.4666666666666667,0.003756372417493963,340928.0,1.4752473266152086,0,0,0,169.36363636363637,13865.136363636364,0.07983372345377893,21.170454545454547
3068,全聯實業股份有限公司,新店中正分公司,新北市新店區中正路189巷2-1號,2016-01-14,營運中,2016,新北市,新店區,中正里,336985,305033,335622,323247,591,6005,93.5,94.5,24.97224114,121.5401683,5.0,學校,102.95813377804336,1.0,42.0,31250.0,1,0,64.31702979170858,72.87643920643849,3,0,-31952,0.9051800371528788,10.349806654652559,0.023255813953488372,0.006993006993006993,1312500.0,6.453590935770503,0,0,0,136.47727272727272,6932.568181818182,0.10244759600569117,68.23863636363636
